,age,fnlwgt,education,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income,Scored Labels,Scored Probabilities
5398,22,32616,Some-college,10,Never-married,Not-in-family,White,Female,0,0,30,<=50K,<=50K,0.0006054560496495293
5399,56,84774,Assoc-acdm,12,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,>50K,0.5400754502188148
5400,24,86065,HS-grad,9,Never-married,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.005171873115498864
5401,51,302847,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,54,<=50K,<=50K,0.45932846939534416
5402,52,290856,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.702297472527713
5403,49,126754,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.3591409110501079
5404,38,203761,Assoc-voc,11,Never-married,Not-in-family,White,Female,2354,0,40,<=50K,<=50K,0.016741569574530164
5405,39,247975,Some-college,10,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,30,<=50K,<=50K,0.01689425868278976
5406,17,121425,11th,7,Never-married,Own-child,White,Female,0,0,16,<=50K,<=50K,0.00011582258279442241
5407,60,165827,Doctorate,16,Married-civ-spouse,Husband,White,Male,7688,0,60,>50K,>50K,0.998183776808507
5408,54,57758,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,68,>50K,>50K,0.7362048343534686
5409,26,141838,Bachelors,13,Married-civ-spouse,Husband,Black,Male,0,0,40,>50K,<=50K,0.21331207030425317
5410,35,139770,Assoc-voc,11,Married-civ-spouse,Wife,White,Female,0,0,20,>50K,<=50K,0.4319624190386755
5411,24,225724,Bachelors,13,Never-married,Own-child,White,Female,0,0,20,<=50K,<=50K,0.0023035015682533948
5412,31,147215,12th,8,Divorced,Unmarried,White,Female,0,0,21,<=50K,<=50K,0.005175483836542176
5413,19,406078,Some-college,10,Never-married,Own-child,White,Female,0,0,25,<=50K,<=50K,0.00018829150040854044
5414,22,124940,Some-college,10,Married-civ-spouse,Wife,Amer-Indian-Eskimo,Female,0,0,44,<=50K,<=50K,0.06231481506141732
5415,21,63665,Some-college,10,Never-married,Own-child,White,Male,0,0,15,<=50K,<=50K,0.00048225564961382477
5416,21,230429,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,35,<=50K,<=50K,0.002236172515252957
5417,47,162302,HS-grad,9,Divorced,Unmarried,White,Female,0,0,20,<=50K,<=50K,0.010397752679117288
5418,27,204773,Assoc-acdm,12,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,<=50K,0.3255694301297524
5419,38,116358,Some-college,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,<=50K,0.26752527820843097
5420,26,102420,Bachelors,13,Never-married,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K,<=50K,0.015088460313671405
5421,23,199908,11th,7,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.027489733531683443
5422,21,347292,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.006021132318613258
5423,62,155094,Assoc-voc,11,Married-civ-spouse,Wife,White,Female,0,0,45,>50K,>50K,0.5182747691585368
5424,51,125796,11th,7,Separated,Not-in-family,Black,Female,0,0,40,<=50K,<=50K,0.018016073753744602
5425,69,169717,Bachelors,13,Married-civ-spouse,Husband,White,Male,6418,0,45,>50K,>50K,0.9424568009179699
5426,39,91996,HS-grad,9,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.01850055274442861
5427,47,213745,Some-college,10,Divorced,Unmarried,White,Female,0,0,45,<=50K,<=50K,0.08434929463620536
5428,29,206351,10th,6,Married-civ-spouse,Husband,White,Male,5013,0,40,<=50K,<=50K,0.016561402384445135
5429,19,148644,HS-grad,9,Never-married,Own-child,White,Female,0,0,40,<=50K,<=50K,0.0006222599874661065
5430,41,294270,9th,5,Married-civ-spouse,Husband,White,Male,0,0,35,<=50K,<=50K,0.041803986111323244
5431,37,70240,HS-grad,9,Never-married,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K,<=50K,0.009131164672634699
5432,44,160785,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,>50K,0.7514890794728656
5433,63,214143,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,>50K,0.6164146900730261
5434,49,149809,Preschool,1,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.16368075135086407
5435,39,180804,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.2795150290340156
5436,43,98989,HS-grad,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40,<=50K,<=50K,0.22647218641758585
5437,47,163814,10th,6,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.1774130107947485
5438,57,73309,HS-grad,9,Widowed,Not-in-family,White,Male,0,0,55,>50K,<=50K,0.16147933821182567
5439,48,79646,11th,7,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.21332844623568067
5440,19,26620,Some-college,10,Never-married,Own-child,White,Female,0,0,40,<=50K,<=50K,0.00037971270064077276
5441,61,149653,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.42076370626055726
5442,25,295108,HS-grad,9,Never-married,Unmarried,Black,Female,0,0,25,<=50K,<=50K,0.0015315090720101384
5443,37,278576,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,60,>50K,<=50K,0.345942812022713
5444,20,298155,Some-college,10,Never-married,Own-child,Black,Female,0,0,40,<=50K,<=50K,0.0004406470173401832
5445,36,201769,11th,7,Never-married,Not-in-family,Black,Male,13550,0,40,>50K,>50K,0.9796768268960695
5446,55,101468,HS-grad,9,Married-civ-spouse,Husband,White,Male,3103,0,40,>50K,>50K,0.8193382128289582
5447,36,128884,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,48,<=50K,<=50K,0.04672747501269264
5448,43,247880,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.05886615162217395
5449,36,203836,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.4781601978928547
5450,23,27776,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.02697084468639846
5451,43,35824,Masters,14,Married-civ-spouse,Wife,White,Female,0,0,40,>50K,>50K,0.7764278664098586
5452,37,260093,HS-grad,9,Never-married,Unmarried,Black,Female,0,0,40,<=50K,<=50K,0.011882648065877554
5453,32,111836,Some-college,10,Married-civ-spouse,Husband,Black,Male,0,0,50,<=50K,<=50K,0.29283805352080505
5454,43,244945,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,60,<=50K,>50K,0.7239603148225674
5455,52,129311,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,95,>50K,<=50K,0.4558972142222541
5456,32,198068,11th,7,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.010884502691213814
5457,25,181576,Some-college,10,Never-married,Not-in-family,White,Male,0,0,55,<=50K,<=50K,0.05010778701423235
5458,39,187847,Some-college,10,Never-married,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.07864027674786875
5459,27,55743,Bachelors,13,Married-civ-spouse,Wife,Black,Female,0,0,45,>50K,<=50K,0.31500377925741513
5460,27,106935,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,<=50K,0.3637100726843141
5461,61,503675,Some-college,10,Married-civ-spouse,Husband,Black,Male,0,0,60,>50K,<=50K,0.471388673048391
5462,62,186611,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.0531305771933939
5463,78,136198,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,15,<=50K,<=50K,0.2660834481374
5464,43,33126,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.3781321817798312
5465,50,218382,Some-college,10,Divorced,Unmarried,Black,Female,0,0,40,<=50K,<=50K,0.03901659895899295
5466,59,231377,Some-college,10,Married-civ-spouse,Husband,White,Male,0,1848,45,>50K,>50K,0.9596699118421842
5467,45,236612,11th,7,Divorced,Own-child,Black,Male,0,0,40,<=50K,<=50K,0.025618710299051915
5468,65,194456,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.6164146900730261
5469,55,120920,Masters,14,Divorced,Not-in-family,White,Female,0,0,35,<=50K,<=50K,0.10447403320485688
5470,31,109917,7th-8th,4,Separated,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.008641541971902068
5471,64,134960,Bachelors,13,Married-civ-spouse,Husband,White,Male,15024,0,35,>50K,>50K,0.9920874755585732
5472,40,259307,Some-college,10,Never-married,Not-in-family,White,Male,0,0,50,<=50K,<=50K,0.1409123400493193
5473,48,119471,Assoc-voc,11,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,56,>50K,>50K,0.567204308080193
5474,38,372559,Some-college,10,Married-civ-spouse,Husband,Black,Male,0,0,40,<=50K,<=50K,0.40608756179532773
5475,28,411587,Some-college,10,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.01920704766959799
5476,20,349365,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.0011633198301868107
5477,27,134890,Bachelors,13,Never-married,Own-child,White,Male,0,0,50,<=50K,<=50K,0.06522916970152107
5478,18,309634,11th,7,Never-married,Own-child,White,Female,0,0,22,<=50K,<=50K,9.249412111145821e-05
5479,19,48393,Some-college,10,Never-married,Own-child,White,Male,0,0,84,<=50K,<=50K,0.0014636587059653908
5480,35,98389,Some-college,10,Never-married,Unmarried,White,Male,0,0,10,<=50K,<=50K,0.015039041579228099
5481,60,199085,10th,6,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.1717034806341432
5482,40,276096,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.2759985141256331
5483,40,298635,Masters,14,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,1902,40,>50K,>50K,0.9720346514324084
5484,25,254746,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,<=50K,0.4640551707345108
5485,60,132529,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.35007191414271865
5486,37,197429,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,<=50K,0.33032400509740933
5487,20,174714,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.0009883349656332962
5488,38,98360,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.6855795139985202
5489,41,339682,5th-6th,3,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.06273398061294493
5490,34,277314,Assoc-acdm,12,Married-civ-spouse,Husband,Black,Male,0,1902,50,>50K,>50K,0.9532485639377463
5491,43,270522,HS-grad,9,Separated,Not-in-family,White,Female,0,0,26,<=50K,<=50K,0.011718058680697765
5492,23,203715,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.003126311175851381
5493,49,105614,10th,6,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.23989134859677103
5494,46,29696,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.32498250216793423
5495,52,89705,Masters,14,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.7456061629575865
5496,22,137862,Some-college,10,Never-married,Other-relative,White,Female,0,0,16,<=50K,<=50K,0.0007155978961802402
5497,19,198459,HS-grad,9,Never-married,Own-child,White,Male,0,2001,40,<=50K,<=50K,7.13570165554605e-05
5498,40,239708,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,50,<=50K,<=50K,0.10039174796833482
5499,45,196584,Assoc-voc,11,Never-married,Not-in-family,White,Female,0,1564,40,>50K,<=50K,0.457005500589306
5500,22,137510,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.003126311175851381
5501,18,232024,11th,7,Never-married,Own-child,White,Male,0,0,55,<=50K,<=50K,0.0019134657464497703
5502,19,125010,HS-grad,9,Never-married,Own-child,White,Male,0,0,45,<=50K,<=50K,0.0019133993387236957
5503,27,253814,Bachelors,13,Married-civ-spouse,Wife,White,Female,0,0,40,>50K,<=50K,0.4640551707345108
5504,29,130620,Some-college,10,Married-spouse-absent,Own-child,Asian-Pac-Islander,Female,0,0,26,<=50K,<=50K,0.0030498323087735126
5505,47,173938,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,57,>50K,>50K,0.7740612185635579
5506,37,152909,Assoc-voc,11,Married-civ-spouse,Husband,White,Male,7688,0,40,>50K,>50K,0.9927774566813171
5507,34,241360,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.19970927453028983
5508,39,37314,Masters,14,Never-married,Not-in-family,White,Male,0,0,50,>50K,<=50K,0.28479026615765335
5509,17,108909,HS-grad,9,Never-married,Own-child,White,Female,0,0,20,<=50K,<=50K,0.00011138286468234837
5510,64,182979,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.2794063032833923
5511,40,137367,Some-college,10,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,50,<=50K,<=50K,0.3877038067818406
5512,44,222978,HS-grad,9,Divorced,Not-in-family,White,Female,0,1504,40,<=50K,<=50K,0.05293076314415663
5513,43,233865,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.3054900031860374
5514,56,170070,HS-grad,9,Married-civ-spouse,Wife,White,Female,0,0,40,>50K,<=50K,0.3962283440685026
5515,48,125421,Masters,14,Divorced,Unmarried,White,Female,0,0,40,>50K,<=50K,0.17120470422853767
5516,53,30290,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.03666846216312265
5517,34,226872,Bachelors,13,Divorced,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.08616554570284388
5518,31,231569,Bachelors,13,Never-married,Not-in-family,Black,Female,0,0,50,<=50K,<=50K,0.13928778706850867
5519,30,205733,Some-college,10,Never-married,Not-in-family,White,Female,0,0,60,<=50K,<=50K,0.07085892728573162
5520,39,122353,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,>50K,0.6543291066456117
5521,32,206609,HS-grad,9,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.018532048502141678
5522,55,193374,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.4877086841112185
5523,36,156780,HS-grad,9,Never-married,Other-relative,Asian-Pac-Islander,Female,0,0,40,<=50K,<=50K,0.010475440593388572
5524,30,174215,Doctorate,16,Never-married,Not-in-family,White,Female,0,0,15,<=50K,<=50K,0.10865873490801733
5525,23,145964,Some-college,10,Never-married,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.0062465777426725065
5526,53,283602,Masters,14,Married-civ-spouse,Wife,White,Female,15024,0,40,>50K,>50K,0.9989146195872758
5527,39,85566,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,>50K,0.5974926418651327
5528,71,78786,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,10,<=50K,<=50K,0.03748873428021333
5529,41,167725,Some-college,10,Divorced,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.07492536368886454
5530,40,176069,Bachelors,13,Divorced,Not-in-family,White,Female,0,0,45,<=50K,<=50K,0.23493563036084036
5531,27,109004,HS-grad,9,Separated,Unmarried,Black,Male,0,0,40,<=50K,<=50K,0.015326921392687366
5532,51,215854,Bachelors,13,Divorced,Not-in-family,White,Female,0,0,50,<=50K,<=50K,0.3247807621873341
5533,32,372317,9th,5,Separated,Unmarried,White,Female,0,0,23,<=50K,<=50K,0.003410647785236728
5534,24,172047,Assoc-acdm,12,Never-married,Own-child,White,Male,0,0,40,<=50K,<=50K,0.008836550498020967
5535,22,152744,Some-college,10,Never-married,Not-in-family,Asian-Pac-Islander,Female,0,0,40,<=50K,<=50K,0.0023825652124312663
5536,46,136162,Assoc-voc,11,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.05340551197137895
5537,45,106113,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,<=50K,0.44158994791291445
5538,72,156310,10th,6,Married-civ-spouse,Husband,White,Male,2414,0,12,<=50K,<=50K,0.014448522335749291
5539,53,71772,Doctorate,16,Divorced,Not-in-family,White,Male,0,0,50,<=50K,>50K,0.6223377054555633
5540,45,90803,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.44158994791291445
5541,37,175759,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,40,>50K,>50K,0.6309012241834931
5542,50,125417,Prof-school,15,Never-married,Not-in-family,Black,Female,0,0,52,>50K,>50K,0.531195909074517
5543,31,244665,Some-college,10,Never-married,Not-in-family,White,Male,0,0,45,<=50K,<=50K,0.08828670532265684
5544,47,380127,HS-grad,9,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.05330010350245622
5545,51,123703,HS-grad,9,Married-civ-spouse,Husband,White,Male,4386,0,40,>50K,>50K,0.7102518947900078
5546,49,43348,Doctorate,16,Never-married,Not-in-family,White,Male,99999,0,70,>50K,>50K,0.9970861639480819
5547,62,203126,9th,5,Never-married,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.00699814873392717
5548,58,48433,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.2953619716720728
5549,27,41099,Some-college,10,Never-married,Not-in-family,White,Male,0,0,50,<=50K,<=50K,0.025608915484118547
5550,25,146117,Some-college,10,Never-married,Not-in-family,White,Male,0,0,42,<=50K,<=50K,0.023790682805641727
5551,25,92093,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,20,<=50K,<=50K,0.07231314508072607
5552,23,71864,Some-college,10,Never-married,Not-in-family,White,Female,0,0,35,<=50K,<=50K,0.0011896078382069516
5553,42,37869,Some-college,10,Divorced,Not-in-family,White,Male,0,1590,40,<=50K,<=50K,0.020221619386054174
5554,42,184682,Assoc-acdm,12,Divorced,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.06385337953360395
5555,23,197207,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,40,<=50K,<=50K,0.00904790281778794
5556,35,87556,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,40,<=50K,<=50K,0.031581760987493546
5557,20,256240,HS-grad,9,Never-married,Own-child,White,Male,0,0,30,<=50K,<=50K,0.00016881086309416575
5558,27,198188,HS-grad,9,Married-civ-spouse,Husband,White,Male,2580,0,45,<=50K,<=50K,0.04496259853740616
5559,22,50136,5th-6th,3,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.06168272491868772
5560,31,33124,Bachelors,13,Never-married,Not-in-family,White,Female,0,0,50,<=50K,<=50K,0.11316841424129791
5561,35,230054,7th-8th,4,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.03632889921512844
5562,31,87891,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.25280419017195194
5563,22,201799,HS-grad,9,Never-married,Own-child,White,Female,0,0,40,<=50K,<=50K,0.001969900598164725
5564,46,268281,Assoc-acdm,12,Divorced,Unmarried,White,Female,0,0,40,<=50K,<=50K,0.05519684067162725
5565,49,255466,Some-college,10,Divorced,Not-in-family,White,Female,0,0,60,<=50K,<=50K,0.11126930164540988
5566,55,173296,Masters,14,Divorced,Unmarried,White,Female,0,0,45,<=50K,<=50K,0.27701893780673525
5567,22,124454,Some-college,10,Never-married,Not-in-family,White,Male,0,0,30,<=50K,<=50K,0.001538891357793007
5568,37,196348,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.4075583139601922
5569,48,413363,11th,7,Married-civ-spouse,Husband,White,Male,0,2002,40,<=50K,<=50K,0.049883521597047176
5570,26,181666,Some-college,10,Married-civ-spouse,Wife,White,Female,0,0,40,<=50K,<=50K,0.2874487865125781
5571,63,445168,Bachelors,13,Widowed,Not-in-family,Amer-Indian-Eskimo,Female,0,0,56,<=50K,<=50K,0.14176840636536417
5572,31,169583,HS-grad,9,Never-married,Own-child,White,Female,0,0,40,<=50K,<=50K,0.011557038221434418
5573,26,359543,Bachelors,13,Never-married,Own-child,White,Female,0,0,40,<=50K,<=50K,0.01723823220881447
5574,27,37754,Some-college,10,Married-civ-spouse,Husband,White,Male,0,0,80,<=50K,<=50K,0.17330112718349763
5575,44,187629,Assoc-acdm,12,Never-married,Not-in-family,White,Male,0,0,25,<=50K,<=50K,0.04398704965911666
5576,19,188669,Some-college,10,Never-married,Own-child,White,Female,0,0,25,<=50K,<=50K,0.0001518291667195073
5577,32,185027,Assoc-acdm,12,Married-civ-spouse,Husband,White,Male,0,1887,40,>50K,>50K,0.9250538168725564
5578,20,199268,Some-college,10,Never-married,Own-child,White,Female,0,0,20,<=50K,<=50K,0.0001518291667195073
5579,33,194901,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,<=50K,0.29039282741114913
5580,36,348960,HS-grad,9,Never-married,Not-in-family,White,Male,0,0,50,<=50K,<=50K,0.09519953948908934
5581,49,171301,HS-grad,9,Married-civ-spouse,Wife,Black,Female,0,0,40,<=50K,<=50K,0.3075021854655024
5582,46,238162,Bachelors,13,Married-civ-spouse,Husband,White,Male,0,0,45,>50K,>50K,0.7625595261010434
5583,43,186188,Some-college,10,Divorced,Unmarried,White,Female,0,0,45,<=50K,<=50K,0.06966038095037676
5584,28,194200,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,70,<=50K,<=50K,0.19745621660424117
5585,37,295949,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,1628,40,<=50K,<=50K,0.07627732967241184
5586,72,89299,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,16,<=50K,<=50K,0.008146642173293292
5587,54,172991,HS-grad,9,Married-civ-spouse,Husband,White,Male,0,0,40,<=50K,<=50K,0.38408647715958677
5588,42,152889,10th,6,Married-civ-spouse,Husband,White,Male,0,0,45,<=50K,<=50K,0.18093788847456505
5589,33,295621,Bachelors,13,Married-civ-spouse,Husband,Black,Male,0,0,25,>50K,<=50K,0.21761353831201524
5590,37,143912,HS-grad,9,Divorced,Not-in-family,White,Male,0,0,50,<=50K,<=50K,0.09448308729693305
5591,46,695411,HS-grad,9,Divorced,Not-in-family,White,Female,0,0,44,<=50K,<=50K,0.07563107678144436
5592,34,119153,11th,7,Married-civ-spouse,Husband,White,Male,0,0,50,<=50K,<=50K,0.139461835867826
